root_path,root_classification,point_dir,point_name,route_kind,lineage_classification,provenance_blocker_codes,accepted_manifest_member,accepted_manifest_source_kind,accepted_manifest_status,accepted_manifest_warning,has_sidecar,has_samples,has_component_qc,has_frame_qc,artifact_count,artifacts,diagnostic_data_review_allowed,traceability_review_required,continuous_route_attestation_allowed,formal_fit_allowed,formal_release_allowed,database_import_allowed
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p032_T10_600ppm_fit,p032_T10_600ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p032_T10_600ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""4d29d3cbc63750ae21a9b6585eb64714d299564b99f684218ef7dfb3a46a22c0"", ""size_bytes"": 908}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p032_T10_600ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""4331f1c5e2f1203c0770705191a2d1acb9a098e45e79d7e35c8016dcad63b06d"", ""size_bytes"": 570}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p032_T10_600ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""f631ea59f8da8988ccd372234e4ef9bf56e24918c7cf694b9cdca0098d7ee235"", ""size_bytes"": 1204}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p032_T10_600ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""3c53606d724a0267c87ea865ced6feacd6c0c8a90956c623e79e4ccdff1bb699"", ""size_bytes"": 496}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p032_T10_600ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p032_T10_600ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""d3be798a5779d264a75bc7df84f294242d25b41870dda20503776b034c586ec0"", ""size_bytes"": 49962}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p033_T10_700ppm_fit,p033_T10_700ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p033_T10_700ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""6a699bb7efa7cca04f6ea9019037df852a95a579be5f0c6c144a97579b0b2e3e"", ""size_bytes"": 891}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p033_T10_700ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""e3ce8891c5e7265aeb3a9d7177a42be09dbb8051eed40029b694a1183696a40c"", ""size_bytes"": 570}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p033_T10_700ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""7c7b698f3320d62f9af9e3b3d6c954bc53a9071a4fd04eb7ad627f1b655361a3"", ""size_bytes"": 1206}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p033_T10_700ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""c60f36a2615ba738698e5fbc1441c61522a28d6dbd40d433fcc76d249272d65c"", ""size_bytes"": 496}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p033_T10_700ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p033_T10_700ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""09d2ee230fc665b75dc8857efc119f8476478c041bc128a0bb11b34e2b87242a"", ""size_bytes"": 49927}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p034_T10_800ppm_fit,p034_T10_800ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p034_T10_800ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""ef64bdc824799a04ac950f34003693509341cdda129c98129506ed10606bd08d"", ""size_bytes"": 870}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p034_T10_800ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""ff057b7215f86baed3ee204e322c3e0a9515604cadd2dc184ef8f4088bfd4979"", ""size_bytes"": 570}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p034_T10_800ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""18ca27bb69292ec143612b013f049253b023059d6c417c9c15c6186182e91f6e"", ""size_bytes"": 1204}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p034_T10_800ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""dc2ef38fe636c30fcdb63e1b35a710399e0a47c705261267521df5e388307a2c"", ""size_bytes"": 496}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p034_T10_800ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p034_T10_800ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""e6924c2abdffcd258dfe557fa522cbd24e44b0fbdc664e61ac4efb9ab2773a1e"", ""size_bytes"": 49989}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p035_T10_900ppm_fit,p035_T10_900ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p035_T10_900ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""e6a912e09b9e2169e6cc64b329965807052b43466dc0ab7dd2e6812047089e8b"", ""size_bytes"": 873}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p035_T10_900ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""70510f5d01504beeef5d288c228bcfcb23d400308868a41544b1fdcd8483316d"", ""size_bytes"": 570}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p035_T10_900ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""b6b436c4cac886421faddd932851ca42a1cc2d2a74333f50c08087b5cac4e131"", ""size_bytes"": 1206}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p035_T10_900ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""73d2c30fba303cceba4da408aef1b95a006a3c950db8b8d0d23fa93cb22e4c8a"", ""size_bytes"": 496}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p035_T10_900ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p035_T10_900ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""bb3bd9eed3b7f511e2ceefcbd12cdc08d25d02fa658ac5913fc0d76b4336d724"", ""size_bytes"": 49781}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p036_T10_1000ppm_fit,p036_T10_1000ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p036_T10_1000ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""ad978adf912d412d357409283c2bd28ac30536be62a2d338f6e1406b10bd3a09"", ""size_bytes"": 853}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p036_T10_1000ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""023aedec33227f93af8fca08a65acc4e942e5489155b648d3a801f11fbb1dae9"", ""size_bytes"": 572}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p036_T10_1000ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""707a1349203fd54dc46645b608397238acc8392871acbb42a43d190c95f28d85"", ""size_bytes"": 1206}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p036_T10_1000ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""9b787f6de917d3508b8511e9eea38419ab6224df08d7772b531f1bd9ad36227c"", ""size_bytes"": 502}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p036_T10_1000ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p036_T10_1000ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""960df12facaaee88510976c180846d86a811f27a896beea4b67848ae68654355"", ""size_bytes"": 49979}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p037_T0_0ppm_fit,p037_T0_0ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p037_T0_0ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""fa4ccc247dc5d3e0fe843d7a2d9391528c505a957b9461f5ea2d4e1f8ea6e235"", ""size_bytes"": 892}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p037_T0_0ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""46b465187bd930f7fb073d5e99584e6f5a2c8a805646e2c7f4dc494c7ada5fca"", ""size_bytes"": 565}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p037_T0_0ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""346f44457cc152eb9b98a9b70fb189501489c1f438751cd60cd3342f231e752d"", ""size_bytes"": 1199}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p037_T0_0ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""06554fea1aa002e0b9f84768a6cd2d4d99ddc773167bb5fe5d564d5117fc85fd"", ""size_bytes"": 484}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p037_T0_0ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p037_T0_0ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""a8e5238a9f7f81e9d44d406dfbed7a2c9d050ef3e326db6adb7b23d64f12faae"", ""size_bytes"": 49496}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p038_T0_400ppm_fit,p038_T0_400ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p038_T0_400ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""8f283972a8006f88ecd7acd994dec8a222f6cb8768978278a6b46807a04a3925"", ""size_bytes"": 923}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p038_T0_400ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""886828c16488e585f04897696f92bbec9a60ec5a080120de62da23a0840e0268"", ""size_bytes"": 569}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p038_T0_400ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""3452e560a985305845708948ed2a5c3539ab43eff7947c2693e0610556dae33d"", ""size_bytes"": 1203}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p038_T0_400ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""b2d6a75d3d5a8c329017d63140b0d5e91f14b08b4f3e43a129c75552fd42e6ab"", ""size_bytes"": 496}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p038_T0_400ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p038_T0_400ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""551baa4d876cd624eb8300292a44dc692e5f3b41523102c4cff42ddf1b49ba11"", ""size_bytes"": 49688}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p039_T0_1000ppm_fit,p039_T0_1000ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,True,True,True,6,"{""formal_open_flow_data_quality_by_analyzer.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p039_T0_1000ppm_fit\\formal_open_flow_data_quality_by_analyzer.csv"", ""sha256"": ""c8a5e569dbd43d4cd864846358e1f801c78d5d21c75bf731748b3e19d61cf555"", ""size_bytes"": 884}, ""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p039_T0_1000ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""c7a44b15f85e09d5f5b67348a28fcdddda7e46356dbdc5a91ace670dcc39fd58"", ""size_bytes"": 571}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p039_T0_1000ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""e66f4e88422546d0b35beb342ac9e7bfec3c09e0b465d0627cc5d4bed5639009"", ""size_bytes"": 1205}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p039_T0_1000ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""9b787f6de917d3508b8511e9eea38419ab6224df08d7772b531f1bd9ad36227c"", ""size_bytes"": 502}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p039_T0_1000ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""afdf7fa4ab01fe68bdc4c20a29b48eddc668ba3ebb7bb80935d699387c3a3000"", ""size_bytes"": 50343}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p039_T0_1000ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""de70fd0ed18860c15d3cb2a45c4f662cbdfbddfec039add285377c53ffc9a6a9"", ""size_bytes"": 49829}}",True,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p040_Tm10_0ppm_fit,p040_Tm10_0ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,False,False,False,3,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p040_Tm10_0ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""e4ef06b56e58cb712aacb85026fea010414129d8c63045d66443df240d961194"", ""size_bytes"": 526}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p040_Tm10_0ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""41927339afb5caf3d26db3a4649212903d0b0158112662c34949b7ed53fffff5"", ""size_bytes"": 1201}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p040_Tm10_0ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""ecc77a4678a658f38bbc0eb1e55bdf19f5b4994260bf2724ba57492dcb694317"", ""size_bytes"": 50383}}",False,True,False,False,False,False
D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624,forbidden_0624_or_migration,D:\gas_calibrator\_handoff\v1_5_formal_route_real_20260624\current6_20260624_r10_task_direct_continuous_nowrite\co2\p041_Tm10_400ppm_fit,p041_Tm10_400ppm_fit,co2,forbidden_0624_or_migration,"[""0624_source_forbidden"", ""direct_source_forbidden""]",False,,,,True,False,False,False,3,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p041_Tm10_400ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""0d46d4aa5f5020b3e7dcff4b51445829c82d9193219a2f47081436bfb4aa1366"", ""size_bytes"": 530}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p041_Tm10_400ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""554af5fe0a48be1fc2313e333ed486f672f18537a0d68a92f22d3a7a1651799f"", ""size_bytes"": 1205}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_handoff\\v1_5_formal_route_real_20260624\\current6_20260624_r10_task_direct_continuous_nowrite\\co2\\p041_Tm10_400ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""ecc77a4678a658f38bbc0eb1e55bdf19f5b4994260bf2724ba57492dcb694317"", ""size_bytes"": 50383}}",False,True,False,False,False,False
