component,point_name,point_dir,target_value,anchor_role,accepted_composite_member,label,prefix,analyzer_device_id,grade,ratio_key,ratio_span,ratio_a_tol,ratio_hard_tol,frame_count,usable_ratio_count,required_sample_count,timestamp_count,required_timestamp_count,timestamp_parse_complete,timestamps_strictly_increasing,expected_sample_interval_s,expected_window_duration_s,minimum_window_duration_s,actual_window_duration_s,minimum_observed_interval_s,maximum_observed_interval_s,temporal_window_complete,cadence_warning,temporal_reason_codes,reason,sample_can_enter_calibration_fit,sample_can_enter_diagnostic_model,evidence_run_id,evidence_identity_status,evidence_identity_mode,evidence_identity_reason_codes,evidence_sample_run_ids,evidence_sidecar_run_id,evidence_route_timing_run_id,evidence_runtime_run_id,evidence_claim_run_id,evidence_bundle_sha256,evidence_bundle_member_count,evidence_bundle_manifest_verified,not_real_acceptance_evidence,reference_source_status,reference_source_record_present,reference_source_record_valid,reference_source_reason_codes,reference_asset_id,reference_value_source,reference_source_sha256,source_frame_qc_sha256,source_route_timing_sha256,source_runtime_config_sha256,source_samples_sha256,source_sidecar_sha256,contract_sha256,source_reference_source_sha256,source_hgen_flow_set_sha256,source_humidity_reference_review_sha256,source_point_timing_summary_sha256
h2o,p001_T20_HG20C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,6.9571,h2o_wet_calibration_point,False,GA06,ga06,090,C_reject,ga06_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.996000051,1.004999876,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T20_HG20C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T20_HG20C_30RH_h2o'],p001_T20_HG20C_30RH_h2o,,,,1ec3609e1c765c35d121b7bdd31dc4509920da041849e3870104a1619d63906b,7,False,True,legacy_not_recorded,False,False,[],,,,6fa690945724660f386fc6dfd03308d78d67d19cb0a5d80679996691020c28e0,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,059602d346af760449c7d0d08b9fd808a65905b53392bf7818a89a1f776f63cc,8d5827a1efa1a20a724b5870fe747718809ddd30e79a765c874887da73e62732,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,09f78f825690cb49b8e6c07a50411fd327a197fe68121aba4bae3856dd1e6ea1,6b0c10aa7eaf07b394853e7fc4a9d71da0ab4111dccaaf5188c7f69724d7aa74,74be4aa2b4e2f84ff7059cd17256491d0773054bb7aefe9abf9c2eced9c2a4e8
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,False,GA01,ga01,001,C_reject,ga01_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.97300005,1.01699996,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T20_HG20C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T20_HG20C_70RH_h2o'],p002_T20_HG20C_70RH_h2o,,,,5072306e906f8982332846ef6bb845cf6caeb29bfbf353db0fcad531bc64c59c,7,False,True,legacy_not_recorded,False,False,[],,,,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,fcb94f96d88c9d3ec8735a79964ed3704d452dd90fa7b2f534a6e123c24965e7,1ee6061d5cba2f630cc0341d24bff0539df2ae55b1047af010dee9c2d77fae60,c36e03103eefeb76b517abd6cc747c3c0cb57d1f74664cbc391fc3a4e5a3a15e
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,False,GA02,ga02,002,C_reject,ga02_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.97300005,1.01699996,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T20_HG20C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T20_HG20C_70RH_h2o'],p002_T20_HG20C_70RH_h2o,,,,5072306e906f8982332846ef6bb845cf6caeb29bfbf353db0fcad531bc64c59c,7,False,True,legacy_not_recorded,False,False,[],,,,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,fcb94f96d88c9d3ec8735a79964ed3704d452dd90fa7b2f534a6e123c24965e7,1ee6061d5cba2f630cc0341d24bff0539df2ae55b1047af010dee9c2d77fae60,c36e03103eefeb76b517abd6cc747c3c0cb57d1f74664cbc391fc3a4e5a3a15e
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,False,GA03,ga03,010,C_reject,ga03_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.97300005,1.01699996,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T20_HG20C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T20_HG20C_70RH_h2o'],p002_T20_HG20C_70RH_h2o,,,,5072306e906f8982332846ef6bb845cf6caeb29bfbf353db0fcad531bc64c59c,7,False,True,legacy_not_recorded,False,False,[],,,,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,fcb94f96d88c9d3ec8735a79964ed3704d452dd90fa7b2f534a6e123c24965e7,1ee6061d5cba2f630cc0341d24bff0539df2ae55b1047af010dee9c2d77fae60,c36e03103eefeb76b517abd6cc747c3c0cb57d1f74664cbc391fc3a4e5a3a15e
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,False,GA04,ga04,076,C_reject,ga04_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.97300005,1.01699996,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T20_HG20C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T20_HG20C_70RH_h2o'],p002_T20_HG20C_70RH_h2o,,,,5072306e906f8982332846ef6bb845cf6caeb29bfbf353db0fcad531bc64c59c,7,False,True,legacy_not_recorded,False,False,[],,,,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,fcb94f96d88c9d3ec8735a79964ed3704d452dd90fa7b2f534a6e123c24965e7,1ee6061d5cba2f630cc0341d24bff0539df2ae55b1047af010dee9c2d77fae60,c36e03103eefeb76b517abd6cc747c3c0cb57d1f74664cbc391fc3a4e5a3a15e
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,False,GA05,ga05,005,C_reject,ga05_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.97300005,1.01699996,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T20_HG20C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T20_HG20C_70RH_h2o'],p002_T20_HG20C_70RH_h2o,,,,5072306e906f8982332846ef6bb845cf6caeb29bfbf353db0fcad531bc64c59c,7,False,True,legacy_not_recorded,False,False,[],,,,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,fcb94f96d88c9d3ec8735a79964ed3704d452dd90fa7b2f534a6e123c24965e7,1ee6061d5cba2f630cc0341d24bff0539df2ae55b1047af010dee9c2d77fae60,c36e03103eefeb76b517abd6cc747c3c0cb57d1f74664cbc391fc3a4e5a3a15e
h2o,p002_T20_HG20C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,16.3715,h2o_wet_calibration_point,False,GA06,ga06,090,C_reject,ga06_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.97300005,1.01699996,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T20_HG20C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T20_HG20C_70RH_h2o'],p002_T20_HG20C_70RH_h2o,,,,5072306e906f8982332846ef6bb845cf6caeb29bfbf353db0fcad531bc64c59c,7,False,True,legacy_not_recorded,False,False,[],,,,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,fcb94f96d88c9d3ec8735a79964ed3704d452dd90fa7b2f534a6e123c24965e7,1ee6061d5cba2f630cc0341d24bff0539df2ae55b1047af010dee9c2d77fae60,c36e03103eefeb76b517abd6cc747c3c0cb57d1f74664cbc391fc3a4e5a3a15e
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,False,GA01,ga01,001,C_reject,ga01_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.999000072,1.000999928,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T25_HG25C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T25_HG25C_30RH_h2o'],p001_T25_HG25C_30RH_h2o,,,,50be4d07e6c51cd453beb2a5e38dd8a3a26ebf5967727d0db514d97c9ce00221,7,False,True,legacy_not_recorded,False,False,[],,,,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,5929c7cf6430f32c9263ce4d0114807259fb75e910dd011cca0dcc950ab2c78b,9caee3288037b91e15dce6b78ae13c9766267484d0c6b83be8d25cffc62db60c,63fc2649beba7366cf8fdd5994f32193c91170c63fe7738974724eecff8e2489
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,False,GA02,ga02,002,C_reject,ga02_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.999000072,1.000999928,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T25_HG25C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T25_HG25C_30RH_h2o'],p001_T25_HG25C_30RH_h2o,,,,50be4d07e6c51cd453beb2a5e38dd8a3a26ebf5967727d0db514d97c9ce00221,7,False,True,legacy_not_recorded,False,False,[],,,,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,5929c7cf6430f32c9263ce4d0114807259fb75e910dd011cca0dcc950ab2c78b,9caee3288037b91e15dce6b78ae13c9766267484d0c6b83be8d25cffc62db60c,63fc2649beba7366cf8fdd5994f32193c91170c63fe7738974724eecff8e2489
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,False,GA03,ga03,010,C_reject,ga03_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.999000072,1.000999928,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T25_HG25C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T25_HG25C_30RH_h2o'],p001_T25_HG25C_30RH_h2o,,,,50be4d07e6c51cd453beb2a5e38dd8a3a26ebf5967727d0db514d97c9ce00221,7,False,True,legacy_not_recorded,False,False,[],,,,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,5929c7cf6430f32c9263ce4d0114807259fb75e910dd011cca0dcc950ab2c78b,9caee3288037b91e15dce6b78ae13c9766267484d0c6b83be8d25cffc62db60c,63fc2649beba7366cf8fdd5994f32193c91170c63fe7738974724eecff8e2489
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,False,GA04,ga04,076,C_reject,ga04_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.999000072,1.000999928,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T25_HG25C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T25_HG25C_30RH_h2o'],p001_T25_HG25C_30RH_h2o,,,,50be4d07e6c51cd453beb2a5e38dd8a3a26ebf5967727d0db514d97c9ce00221,7,False,True,legacy_not_recorded,False,False,[],,,,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,5929c7cf6430f32c9263ce4d0114807259fb75e910dd011cca0dcc950ab2c78b,9caee3288037b91e15dce6b78ae13c9766267484d0c6b83be8d25cffc62db60c,63fc2649beba7366cf8fdd5994f32193c91170c63fe7738974724eecff8e2489
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,False,GA05,ga05,005,C_reject,ga05_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.999000072,1.000999928,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T25_HG25C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T25_HG25C_30RH_h2o'],p001_T25_HG25C_30RH_h2o,,,,50be4d07e6c51cd453beb2a5e38dd8a3a26ebf5967727d0db514d97c9ce00221,7,False,True,legacy_not_recorded,False,False,[],,,,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,5929c7cf6430f32c9263ce4d0114807259fb75e910dd011cca0dcc950ab2c78b,9caee3288037b91e15dce6b78ae13c9766267484d0c6b83be8d25cffc62db60c,63fc2649beba7366cf8fdd5994f32193c91170c63fe7738974724eecff8e2489
h2o,p001_T25_HG25C_30RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,9.5056,h2o_wet_calibration_point,False,GA06,ga06,090,C_reject,ga06_h2o_ratio_f,0.0001,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.999000072,1.000999928,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p001_T25_HG25C_30RH_h2o,pass,legacy_run_id_consensus,[],['p001_T25_HG25C_30RH_h2o'],p001_T25_HG25C_30RH_h2o,,,,50be4d07e6c51cd453beb2a5e38dd8a3a26ebf5967727d0db514d97c9ce00221,7,False,True,legacy_not_recorded,False,False,[],,,,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,5929c7cf6430f32c9263ce4d0114807259fb75e910dd011cca0dcc950ab2c78b,9caee3288037b91e15dce6b78ae13c9766267484d0c6b83be8d25cffc62db60c,63fc2649beba7366cf8fdd5994f32193c91170c63fe7738974724eecff8e2489
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,False,GA01,ga01,001,C_reject,ga01_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.998999834,1.001000166,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T25_HG25C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T25_HG25C_70RH_h2o'],p002_T25_HG25C_70RH_h2o,,,,330edb67f4fbc7389a5b1fc4f42f0f73aa2d3dc812b447d341622d446e4e9b1a,7,False,True,legacy_not_recorded,False,False,[],,,,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,4cdafe45b880fb12b878ad5edfa17062eee0168ebe0af8aaa2422f80955ef49c,50b2091e70c62170d3917a377ec16fc3dd1c11d71be0521100ab37bf65d88c86,57d43273037dfd13bec45d688543d200c06387436cbcfb44ee7ddf763498fefd
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,False,GA02,ga02,002,C_reject,ga02_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.998999834,1.001000166,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T25_HG25C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T25_HG25C_70RH_h2o'],p002_T25_HG25C_70RH_h2o,,,,330edb67f4fbc7389a5b1fc4f42f0f73aa2d3dc812b447d341622d446e4e9b1a,7,False,True,legacy_not_recorded,False,False,[],,,,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,4cdafe45b880fb12b878ad5edfa17062eee0168ebe0af8aaa2422f80955ef49c,50b2091e70c62170d3917a377ec16fc3dd1c11d71be0521100ab37bf65d88c86,57d43273037dfd13bec45d688543d200c06387436cbcfb44ee7ddf763498fefd
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,False,GA03,ga03,010,C_reject,ga03_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.998999834,1.001000166,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T25_HG25C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T25_HG25C_70RH_h2o'],p002_T25_HG25C_70RH_h2o,,,,330edb67f4fbc7389a5b1fc4f42f0f73aa2d3dc812b447d341622d446e4e9b1a,7,False,True,legacy_not_recorded,False,False,[],,,,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,4cdafe45b880fb12b878ad5edfa17062eee0168ebe0af8aaa2422f80955ef49c,50b2091e70c62170d3917a377ec16fc3dd1c11d71be0521100ab37bf65d88c86,57d43273037dfd13bec45d688543d200c06387436cbcfb44ee7ddf763498fefd
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,False,GA04,ga04,076,C_reject,ga04_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.998999834,1.001000166,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T25_HG25C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T25_HG25C_70RH_h2o'],p002_T25_HG25C_70RH_h2o,,,,330edb67f4fbc7389a5b1fc4f42f0f73aa2d3dc812b447d341622d446e4e9b1a,7,False,True,legacy_not_recorded,False,False,[],,,,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,4cdafe45b880fb12b878ad5edfa17062eee0168ebe0af8aaa2422f80955ef49c,50b2091e70c62170d3917a377ec16fc3dd1c11d71be0521100ab37bf65d88c86,57d43273037dfd13bec45d688543d200c06387436cbcfb44ee7ddf763498fefd
h2o,p002_T25_HG25C_70RH_h2o,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,22.1797,h2o_wet_calibration_point,False,GA05,ga05,005,C_reject,ga05_h2o_ratio_f,0.0,0.001,,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,0.998999834,1.001000166,True,False,[],point_wide_hard_blocker:route_specific_physical_reference_invalid,False,False,p002_T25_HG25C_70RH_h2o,pass,legacy_run_id_consensus,[],['p002_T25_HG25C_70RH_h2o'],p002_T25_HG25C_70RH_h2o,,,,330edb67f4fbc7389a5b1fc4f42f0f73aa2d3dc812b447d341622d446e4e9b1a,7,False,True,legacy_not_recorded,False,False,[],,,,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,4cdafe45b880fb12b878ad5edfa17062eee0168ebe0af8aaa2422f80955ef49c,50b2091e70c62170d3917a377ec16fc3dd1c11d71be0521100ab37bf65d88c86,57d43273037dfd13bec45d688543d200c06387436cbcfb44ee7ddf763498fefd
