point_dir,route_kind,artifact_role,artifact_path,expected_size_bytes,actual_size_bytes,expected_sha256,actual_sha256,integrity_status
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o\samples_machine_readable.csv,140975,140975,4c4f320a1a216f1f9191de618b08eca0b352ff95c4ec18e2fd93768d65c6260b,4c4f320a1a216f1f9191de618b08eca0b352ff95c4ec18e2fd93768d65c6260b,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2111,2111,1e5d3a1753a25ca430e87a67924b72fe8fde85476ce02bd301c51fda297cf36e,1e5d3a1753a25ca430e87a67924b72fe8fde85476ce02bd301c51fda297cf36e,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o\frame_quality_summary.csv,541,541,4446d42ab26033bd38c05897245ee52822fd8ba97510cba8e2a6d6a21ca0f50c,4446d42ab26033bd38c05897245ee52822fd8ba97510cba8e2a6d6a21ca0f50c,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o\samples_machine_readable.csv,140820,140820,5904f4b2a9d1364692f30528050c81dcce211083e9a3b4e3c4e62042db9e50ce,5904f4b2a9d1364692f30528050c81dcce211083e9a3b4e3c4e62042db9e50ce,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2112,2112,c5d3cbd2fa0a26ca353dcbe6fa23b322ba015792b406d478558ff16968fd48a4,c5d3cbd2fa0a26ca353dcbe6fa23b322ba015792b406d478558ff16968fd48a4,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o\frame_quality_summary.csv,541,541,42065b967b7e5d8f89ac48b01dd5266871d4ba83ef21792f66f348182b69e263,42065b967b7e5d8f89ac48b01dd5266871d4ba83ef21792f66f348182b69e263,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o\samples_machine_readable.csv,140774,140774,e224a714dded64029ade4d31d16637e923588fb80c4161ca88ee8429680f0953,e224a714dded64029ade4d31d16637e923588fb80c4161ca88ee8429680f0953,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2113,2113,65b0dd80fa8f9e758afaba28f7acfa1de3b8831a095d88983e4ff3ebf40bbfb0,65b0dd80fa8f9e758afaba28f7acfa1de3b8831a095d88983e4ff3ebf40bbfb0,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o\frame_quality_summary.csv,541,541,88491f8480b77888aef97585fb2fd759193b367cc9fd8a5f6a75619bd9dcc264,88491f8480b77888aef97585fb2fd759193b367cc9fd8a5f6a75619bd9dcc264,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o\samples_machine_readable.csv,140898,140898,963301583707e45baa27876c2a8acae1334c30558092cbc9cf71edeeeb60d98c,963301583707e45baa27876c2a8acae1334c30558092cbc9cf71edeeeb60d98c,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2112,2112,df5767e099cec5db60128e80f5d8b5c2e8fe93d14a25eaf27e53b2c288d344cf,df5767e099cec5db60128e80f5d8b5c2e8fe93d14a25eaf27e53b2c288d344cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o\frame_quality_summary.csv,541,541,8e771f2a0bf32ab83ff5237c0b1c855d31c630750290c2313c1b87188cb369c1,8e771f2a0bf32ab83ff5237c0b1c855d31c630750290c2313c1b87188cb369c1,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o\samples_machine_readable.csv,140943,140943,87b538115cffa99d8f54caf00faa85d25babf643f7b06d3a69592aa7e59716f8,87b538115cffa99d8f54caf00faa85d25babf643f7b06d3a69592aa7e59716f8,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2113,2113,0b9492e97e29c853748646d9abfeba450a7a011d9ea65eb4491f147e00980fdf,0b9492e97e29c853748646d9abfeba450a7a011d9ea65eb4491f147e00980fdf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o\frame_quality_summary.csv,541,541,8e229be3c0b46ccba14bef99e8dfe571e29b595cb7c5647bdbe36d810328df26,8e229be3c0b46ccba14bef99e8dfe571e29b595cb7c5647bdbe36d810328df26,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o\samples_machine_readable.csv,140914,140914,16b6f1e68234f26355c3ea5898822b9af1a7d0c2234ba0e6682d3bd1136fe839,16b6f1e68234f26355c3ea5898822b9af1a7d0c2234ba0e6682d3bd1136fe839,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2113,2113,5f4f0b9ac7ff8d927b8d87ebdc692937698533e6a301306e632c5b33e40df4da,5f4f0b9ac7ff8d927b8d87ebdc692937698533e6a301306e632c5b33e40df4da,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o\frame_quality_summary.csv,541,541,081d551a18690c01e6945f8a62027aa9ee8d3cdb9b47cc089edbb24f7b7b31fe,081d551a18690c01e6945f8a62027aa9ee8d3cdb9b47cc089edbb24f7b7b31fe,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o\runtime_config_snapshot.json,37670,37670,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf,match
D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o\samples_machine_readable.csv,140951,140951,aad50baa446ed831e6b7d5c0e86418326e96f6ad4496338a2ae1b3c576402a27,aad50baa446ed831e6b7d5c0e86418326e96f6ad4496338a2ae1b3c576402a27,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2111,2111,8d5827a1efa1a20a724b5870fe747718809ddd30e79a765c874887da73e62732,8d5827a1efa1a20a724b5870fe747718809ddd30e79a765c874887da73e62732,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o\frame_quality_summary.csv,523,523,6fa690945724660f386fc6dfd03308d78d67d19cb0a5d80679996691020c28e0,6fa690945724660f386fc6dfd03308d78d67d19cb0a5d80679996691020c28e0,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o\runtime_config_snapshot.json,37679,37679,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o\samples_machine_readable.csv,140498,140498,059602d346af760449c7d0d08b9fd808a65905b53392bf7818a89a1f776f63cc,059602d346af760449c7d0d08b9fd808a65905b53392bf7818a89a1f776f63cc,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2113,2113,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o\frame_quality_summary.csv,523,523,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o\runtime_config_snapshot.json,37679,37679,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o\samples_machine_readable.csv,140708,140708,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2112,2112,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o\frame_quality_summary.csv,523,523,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o\runtime_config_snapshot.json,37678,37678,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o\samples_machine_readable.csv,140564,140564,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2113,2113,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,249ac95a98e3a847218c7548d040238d3d408a1ef264e7f0e73a73d28b04305b,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o\frame_quality_summary.csv,523,523,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,b4660c2203a47d3b85ed0b9b74fcf30e08c4a5f0222b16d253350932ebf64e63,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o\runtime_config_snapshot.json,37678,37678,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98,match
D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p002_T25_HG25C_70RH_h2o\samples_machine_readable.csv,140738,140738,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,7587b20fc72ad2e06bc09f8b553e75809affc696ed644301e4717b98c9724e79,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2112,2112,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o\frame_quality_summary.csv,523,523,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o\runtime_config_snapshot.json,37667,37667,18d65b5276b278a6c5e3b016184c690b7e2b51c1d8bcb85e59af17a3318ef996,18d65b5276b278a6c5e3b016184c690b7e2b51c1d8bcb85e59af17a3318ef996,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_30rh_retry_v1\p001_T25_HG25C_30RH_h2o\samples_machine_readable.csv,140570,140570,1afd934cd69ff375a781ce3c97a70ffb8b8f5ab3133a3c5abcdef9d4dd47dd8e,1afd934cd69ff375a781ce3c97a70ffb8b8f5ab3133a3c5abcdef9d4dd47dd8e,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2114,2114,d867ca72633d151e945eede853c4c957d4f4a77c0478a568700a530cbaab2a14,d867ca72633d151e945eede853c4c957d4f4a77c0478a568700a530cbaab2a14,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o\frame_quality_summary.csv,523,523,1c4a359243d77debd16b1b99ed7b5331d2f53a3db5aca803d7bce2d3a976c05d,1c4a359243d77debd16b1b99ed7b5331d2f53a3db5aca803d7bce2d3a976c05d,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,h2o,runtime_config_snapshot.json,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o\runtime_config_snapshot.json,37672,37672,b2febdd3e38f42c83ff778007f4ab7c1cc32a070c444ab16271ac96ed95b0248,b2febdd3e38f42c83ff778007f4ab7c1cc32a070c444ab16271ac96ed95b0248,match
D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o,h2o,samples_machine_readable.csv,D:\gas_calibrator\_p9_20260706\h2o_state_transfer_diagnostic_25c_50rh_real_point_v1\p001_T25_HG25C_50RH_h2o\samples_machine_readable.csv,140716,140716,8ae75d9c4589af770b781a580a3644ea402d3b5a0550c90fdcfd8e2cbe1b9225,8ae75d9c4589af770b781a580a3644ea402d3b5a0550c90fdcfd8e2cbe1b9225,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,h2o,formal_h2o_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2081,2081,0fbf9fcb47b55de2c2d7c97b220c3c653614fa5d97099f0b5c05f5b95090f73d,0fbf9fcb47b55de2c2d7c97b220c3c653614fa5d97099f0b5c05f5b95090f73d,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,h2o,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\frame_quality_summary.csv,178,178,4e64d2541a77ebbc390e27b2c067bf79b580edd1ed20372ace0ae59ac616374b,4e64d2541a77ebbc390e27b2c067bf79b580edd1ed20372ace0ae59ac616374b,match
